"x","y","pch","col","bg","cex","x.orig","y.orig"
1.24077691766362,51.7482331629543,1,"black",NA,0.6,NA,51.27
1.26266572836031,51.7482331629543,1,"black",NA,0.6,NA,51.22
1.284554539057,51.7482331629543,1,"black",NA,0.6,NA,51.2
0.770167487684729,50.6275921425557,1,"black",NA,0.6,NA,51.09
0.792056298381421,50.6275921425557,1,"black",NA,0.6,NA,51.07
0.813945109078114,50.6275921425557,1,"black",NA,0.6,NA,51.06
0.835833919774806,50.6275921425557,1,"black",NA,0.6,NA,51.04
0.857722730471499,50.6275921425557,1,"black",NA,0.6,NA,51.01
0.879611541168191,50.6275921425557,1,"black",NA,0.6,NA,50.98
0.901500351864884,50.6275921425557,1,"black",NA,0.6,NA,50.98
0.923389162561576,50.6275921425557,1,"black",NA,0.6,NA,50.94
0.945277973258269,50.6275921425557,1,"black",NA,0.6,NA,50.75
0.967166783954961,50.6275921425557,1,"black",NA,0.6,NA,50.75
0.989055594651654,50.6275921425557,1,"black",NA,0.6,NA,50.69
1.01094440534835,50.6275921425557,1,"black",NA,0.6,NA,50.69
1.03283321604504,50.6275921425557,1,"black",NA,0.6,NA,50.58
1.05472202674173,50.6275921425557,1,"black",NA,0.6,NA,50.56
1.07661083743842,50.6275921425557,1,"black",NA,0.6,NA,50.55
1.09849964813512,50.6275921425557,1,"black",NA,0.6,NA,50.48
1.12038845883181,50.6275921425557,1,"black",NA,0.6,NA,50.48
1.1422772695285,50.6275921425557,1,"black",NA,0.6,NA,50.46
1.16416608022519,50.6275921425557,1,"black",NA,0.6,NA,50.27
1.18605489092189,50.6275921425557,1,"black",NA,0.6,NA,50.2
1.20794370161858,50.6275921425557,1,"black",NA,0.6,NA,50.2
1.22983251231527,50.6275921425557,1,"black",NA,0.6,NA,50.14
0.781111893033075,49.5069511221571,1,"black",NA,0.6,NA,50.05
0.803000703729768,49.5069511221571,1,"black",NA,0.6,NA,49.97
0.82488951442646,49.5069511221571,1,"black",NA,0.6,NA,49.95
